"","group","country","units","year","amount"
"1319","Oilseeds ","World","Million dollars","2005","347.2"
"1320","Oilseeds ","World","Million dollars","2004","345"
"1321","Oilseeds ","World","Million dollars","2003","220.5"
"1322","Oilseeds ","World","Million dollars","2002","214.4"
"1323","Oilseeds ","World","Million dollars","2001","232"
"1324","Oilseeds ","World","Million dollars","2000","249.3"
"1325","Oilseeds ","World","Million dollars","1999","242.3"
"1326","Oilseeds ","World (quantity)","1,000 metric tons","2023","1373.2"
"1327","Oilseeds ","World (quantity)","1,000 metric tons","2022","1491.8"
"1328","Oilseeds ","World (quantity)","1,000 metric tons","2021","1352.2"
"1329","Oilseeds ","World (quantity)","1,000 metric tons","2020","1330.4"
"1330","Oilseeds ","World (quantity)","1,000 metric tons","2019","1193.9000000000001"
"1331","Oilseeds ","World (quantity)","1,000 metric tons","2018","1414.4"
"1332","Oilseeds ","World (quantity)","1,000 metric tons","2017","1524.9"
"1333","Oilseeds ","World (quantity)","1,000 metric tons","2016","1474.8"
"1334","Oilseeds ","World (quantity)","1,000 metric tons","2015","1685.2"
"1335","Oilseeds ","World (quantity)","1,000 metric tons","2014","3371.3"
"1336","Oilseeds ","World (quantity)","1,000 metric tons","2013","2249.9"
"1337","Oilseeds ","World (quantity)","1,000 metric tons","2012","1273.7"
"1338","Oilseeds ","World (quantity)","1,000 metric tons","2011","1303.8"
"1339","Oilseeds ","World (quantity)","1,000 metric tons","2010","1220"
"1340","Oilseeds ","World (quantity)","1,000 metric tons","2009","1243.2"
"1341","Oilseeds ","World (quantity)","1,000 metric tons","2008","1571.1"
"1342","Oilseeds ","World (quantity)","1,000 metric tons","2007","1239"
"1343","Oilseeds ","World (quantity)","1,000 metric tons","2006","1108.8"
"1344","Oilseeds ","World (quantity)","1,000 metric tons","2005","885"
"1345","Oilseeds ","World (quantity)","1,000 metric tons","2004","842.2"
"1346","Oilseeds ","World (quantity)","1,000 metric tons","2003","552.70000000000005"
"1347","Oilseeds ","World (quantity)","1,000 metric tons","2002","760.1"
"1348","Oilseeds ","World (quantity)","1,000 metric tons","2001","892.9"
"1349","Oilseeds ","World (quantity)","1,000 metric tons","2000","932.2"
"1350","Oilseeds ","World (quantity)","1,000 metric tons","1999","765.8"
